"","trial","binnumb","binstart","binend","in_testing","trialstart","offertime","offer_type","completiontime","nosepokestart","nosepokeend","CA1.1","CA1.2","CA1.3","CA1.4","CA1.5","CA1.6","CA1.7","CA1.8","CA1.9","CA1.10","CA1.11","CA1.12","CA1.13","CA1.14","CA1.15","CA3.1","CA3.2","CA3.3","CA3.4","CA3.5","CA3.6","CA3.7","CA3.8","CA3.9","CA3.10","CA3.11","CA3.12","CA3.13","CA3.14","CA3.15","CA3.16","CA3.17","CA3.18","CA3.19","CA3.20","CA3.21"
"2271",66,55,2465.321075,2465.821075,TRUE,2438.321075,2443.369025,"B",2469.49505,2445.540975,2466.69035,0,0,2,0,0,3,0,5,0,5,0,0,2,3,11,59,6,10,0,13,16,12,0,16,10,9,2,13,2,0,0,1,1,2,7,14
"2272",66,56,2465.821075,2466.321075,TRUE,2438.321075,2443.369025,"B",2469.49505,2445.540975,2466.69035,3,0,0,0,1,7,9,5,0,10,0,0,0,4,7,41,5,4,3,14,17,3,6,35,10,9,12,13,9,1,0,1,0,1,10,14
"2273",66,57,2466.321075,2466.821075,TRUE,2438.321075,2443.369025,"B",2469.49505,2445.540975,2466.69035,0,1,0,0,0,5,2,4,0,9,0,1,1,3,2,3,3,10,3,9,13,3,6,11,12,16,0,3,3,0,0,1,1,0,13,9
"2274",66,58,2466.821075,2467.321075,TRUE,2438.321075,2443.369025,"B",2469.49505,2445.540975,2466.69035,0,0,1,0,0,0,0,3,0,8,0,0,2,0,3,27,6,6,3,20,33,9,0,26,27,16,2,5,2,0,0,1,2,1,11,5
"2275",66,59,2467.321075,2467.821075,TRUE,2438.321075,2443.369025,"B",2469.49505,2445.540975,2466.69035,0,0,2,0,0,4,0,3,0,4,0,0,6,4,1,1,3,8,2,14,21,7,0,19,22,7,2,6,2,1,0,5,4,6,9,8
"2276",66,60,2467.821075,2468.321075,TRUE,2438.321075,2443.369025,"B",2469.49505,2445.540975,2466.69035,1,1,0,1,0,10,3,1,0,0,0,0,5,1,3,3,2,4,2,26,9,5,0,16,2,11,7,10,2,2,0,4,0,5,14,12
"2277",66,61,2468.321075,2468.821075,TRUE,2438.321075,2443.369025,"B",2469.49505,2445.540975,2466.69035,0,4,0,0,0,2,1,2,1,2,0,0,2,8,1,3,0,6,1,7,9,6,0,10,3,6,3,10,1,1,0,0,0,7,11,10
"2278",66,62,2468.821075,2469.321075,TRUE,2438.321075,2443.369025,"B",2469.49505,2445.540975,2466.69035,1,2,0,0,0,1,4,3,0,1,0,0,2,7,2,3,0,4,0,3,3,9,0,14,10,3,3,10,1,3,0,0,0,3,6,8
"2279",66,63,2469.321075,2469.821075,TRUE,2438.321075,2443.369025,"B",2469.49505,2445.540975,2466.69035,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,3,0,1,2,0,0,2,2,1,0,3,1,0,0,0,1,3,4,1
"2280",67,1,2469.5925,2470.0925,TRUE,2469.5925,2479.6444,"A",2504.442825,2480.76945,2502.775525,1,4,0,1,0,5,0,0,0,1,0,1,5,1,11,3,0,3,4,3,16,7,0,16,6,10,8,4,1,2,0,0,0,5,6,14
"2281",67,2,2470.0925,2470.5925,TRUE,2469.5925,2479.6444,"A",2504.442825,2480.76945,2502.775525,1,0,1,1,0,10,0,0,0,2,0,0,4,3,7,4,7,11,4,8,9,11,0,16,5,5,9,9,0,3,0,0,0,1,6,12
"2282",67,3,2470.5925,2471.0925,TRUE,2469.5925,2479.6444,"A",2504.442825,2480.76945,2502.775525,4,1,1,1,0,4,0,2,0,3,0,0,1,3,4,3,4,7,1,5,13,6,0,15,3,4,2,6,0,2,0,0,0,0,2,9
"2283",67,4,2471.0925,2471.5925,TRUE,2469.5925,2479.6444,"A",2504.442825,2480.76945,2502.775525,3,2,3,0,0,3,3,2,1,0,1,4,3,1,3,3,4,2,0,10,11,1,0,15,9,2,4,10,1,1,1,2,0,2,8,12
"2284",67,5,2471.5925,2472.0925,TRUE,2469.5925,2479.6444,"A",2504.442825,2480.76945,2502.775525,2,3,0,1,0,0,4,0,0,2,0,0,1,5,3,7,7,8,1,5,6,2,0,12,10,6,5,11,3,1,0,0,0,0,0,5
"2285",67,6,2472.0925,2472.5925,TRUE,2469.5925,2479.6444,"A",2504.442825,2480.76945,2502.775525,2,1,0,0,0,1,4,1,0,2,0,0,3,0,2,3,6,3,1,7,13,3,0,10,19,2,1,9,0,1,0,0,0,3,3,5
"2286",67,7,2472.5925,2473.0925,TRUE,2469.5925,2479.6444,"A",2504.442825,2480.76945,2502.775525,3,1,1,0,0,0,2,1,0,0,0,0,1,1,4,4,1,3,0,5,15,0,0,10,10,8,5,10,0,1,0,0,0,0,2,7
"2287",67,8,2473.0925,2473.5925,TRUE,2469.5925,2479.6444,"A",2504.442825,2480.76945,2502.775525,1,1,0,0,0,1,8,2,2,1,0,0,1,3,4,0,2,6,0,5,12,1,0,11,16,8,6,14,0,0,0,0,1,4,0,3
"2288",67,9,2473.5925,2474.0925,TRUE,2469.5925,2479.6444,"A",2504.442825,2480.76945,2502.775525,3,5,0,0,0,0,1,2,0,1,0,0,0,4,2,4,0,4,0,11,15,1,1,15,10,5,3,5,0,0,0,1,0,2,5,17
"2289",67,10,2474.0925,2474.5925,TRUE,2469.5925,2479.6444,"A",2504.442825,2480.76945,2502.775525,0,3,0,0,1,2,7,1,0,0,0,0,1,3,2,0,0,6,2,13,14,4,0,12,15,5,5,9,1,1,0,1,0,0,1,4
"2290",67,11,2474.5925,2475.0925,TRUE,2469.5925,2479.6444,"A",2504.442825,2480.76945,2502.775525,2,0,0,0,0,3,5,0,0,3,0,0,0,0,2,2,2,8,0,8,11,8,0,11,10,4,5,8,0,2,0,0,0,0,3,5
"2291",67,12,2475.0925,2475.5925,TRUE,2469.5925,2479.6444,"A",2504.442825,2480.76945,2502.775525,1,1,0,0,0,2,7,1,0,1,0,0,1,4,2,0,0,5,2,4,8,0,0,12,17,4,4,15,1,0,0,0,6,5,3,3
"2292",67,13,2475.5925,2476.0925,TRUE,2469.5925,2479.6444,"A",2504.442825,2480.76945,2502.775525,1,1,0,0,1,6,0,1,0,7,0,0,3,3,5,0,11,7,0,4,17,0,0,15,14,2,3,3,0,1,0,0,1,3,1,7
"2293",67,14,2476.0925,2476.5925,TRUE,2469.5925,2479.6444,"A",2504.442825,2480.76945,2502.775525,0,1,3,0,0,4,0,0,0,0,0,1,0,6,2,5,0,1,1,6,12,1,0,13,18,5,2,7,0,2,0,0,1,9,6,10
"2294",67,15,2476.5925,2477.0925,TRUE,2469.5925,2479.6444,"A",2504.442825,2480.76945,2502.775525,0,0,2,0,1,1,0,0,0,1,1,3,2,17,4,4,0,6,6,10,15,18,0,12,8,9,4,9,0,2,0,1,0,6,8,8
"2295",67,16,2477.0925,2477.5925,TRUE,2469.5925,2479.6444,"A",2504.442825,2480.76945,2502.775525,2,1,1,0,2,6,3,0,0,0,0,0,1,3,2,8,5,3,1,6,11,2,0,7,0,5,1,7,0,0,0,0,0,5,5,9
"2296",67,17,2477.5925,2478.0925,TRUE,2469.5925,2479.6444,"A",2504.442825,2480.76945,2502.775525,4,0,0,0,1,2,6,4,0,5,0,0,0,5,4,7,9,11,0,4,9,1,0,8,1,8,5,9,2,0,0,0,0,3,6,2
"2297",67,18,2478.0925,2478.5925,TRUE,2469.5925,2479.6444,"A",2504.442825,2480.76945,2502.775525,2,1,3,1,1,3,12,0,0,7,0,0,0,4,2,5,12,5,0,5,12,3,0,20,1,3,8,18,2,0,0,1,0,10,8,9
"2298",67,19,2478.5925,2479.0925,TRUE,2469.5925,2479.6444,"A",2504.442825,2480.76945,2502.775525,3,0,3,0,0,4,0,2,0,2,0,1,0,4,2,5,15,6,1,5,12,7,0,10,1,4,0,3,4,1,0,0,1,6,2,12
"2299",67,20,2479.0925,2479.5925,TRUE,2469.5925,2479.6444,"A",2504.442825,2480.76945,2502.775525,1,0,0,0,1,6,1,0,0,3,0,2,2,3,2,8,4,6,0,5,13,9,0,14,5,7,2,7,1,1,0,0,0,5,5,9
"2300",67,21,2479.5925,2480.0925,TRUE,2469.5925,2479.6444,"A",2504.442825,2480.76945,2502.775525,2,0,2,0,0,4,1,1,0,6,0,2,3,3,3,1,0,8,0,9,13,11,0,14,5,6,8,8,2,1,0,3,0,7,7,14
"2301",67,22,2480.0925,2480.5925,TRUE,2469.5925,2479.6444,"A",2504.442825,2480.76945,2502.775525,1,0,0,0,0,3,4,1,0,2,1,0,1,9,4,1,0,3,0,5,7,5,0,9,2,7,5,4,1,1,0,1,0,6,10,8
"2302",67,23,2480.5925,2481.0925,TRUE,2469.5925,2479.6444,"A",2504.442825,2480.76945,2502.775525,1,2,0,0,0,4,4,1,0,1,0,0,0,24,3,2,1,5,1,5,17,1,0,14,13,10,5,6,1,0,0,2,0,5,10,9
"2303",67,24,2481.0925,2481.5925,TRUE,2469.5925,2479.6444,"A",2504.442825,2480.76945,2502.775525,0,0,0,0,0,4,1,2,1,1,0,0,7,8,4,37,2,11,2,36,29,5,0,18,22,11,7,10,0,0,0,3,0,2,12,19
"2304",67,25,2481.5925,2482.0925,TRUE,2469.5925,2479.6444,"A",2504.442825,2480.76945,2502.775525,1,0,0,0,0,7,0,1,0,6,1,2,3,0,2,6,2,10,2,14,14,7,0,18,7,9,5,13,0,0,0,0,0,0,14,14
"2305",67,26,2482.0925,2482.5925,TRUE,2469.5925,2479.6444,"A",2504.442825,2480.76945,2502.775525,0,0,0,0,0,4,1,1,0,0,0,2,3,0,3,10,14,8,1,12,6,14,0,9,7,9,2,11,2,0,0,0,0,0,9,11
"2306",67,27,2482.5925,2483.0925,TRUE,2469.5925,2479.6444,"A",2504.442825,2480.76945,2502.775525,2,0,0,1,0,2,0,0,0,4,0,0,0,4,1,6,11,9,2,19,9,8,0,7,5,5,5,12,0,0,0,0,0,0,9,11
"2307",67,28,2483.0925,2483.5925,TRUE,2469.5925,2479.6444,"A",2504.442825,2480.76945,2502.775525,2,0,1,0,0,0,2,1,0,2,0,1,0,9,2,7,11,9,2,22,11,4,0,10,17,8,5,9,0,0,0,0,0,1,6,6
"2308",67,29,2483.5925,2484.0925,TRUE,2469.5925,2479.6444,"A",2504.442825,2480.76945,2502.775525,3,0,0,0,0,2,1,2,0,1,0,0,2,8,2,5,10,7,3,17,9,6,0,10,11,3,6,5,0,0,0,0,0,1,4,11
"2309",67,30,2484.0925,2484.5925,TRUE,2469.5925,2479.6444,"A",2504.442825,2480.76945,2502.775525,2,0,1,0,0,1,2,2,0,3,0,0,4,6,0,4,12,5,2,9,4,2,0,7,15,6,4,10,1,0,0,1,0,0,5,6
"2310",67,31,2484.5925,2485.0925,TRUE,2469.5925,2479.6444,"A",2504.442825,2480.76945,2502.775525,2,0,0,0,0,4,1,3,0,3,0,0,2,4,2,2,12,5,1,14,10,6,0,12,12,9,5,6,1,0,0,0,1,1,7,10
"2311",67,32,2485.0925,2485.5925,TRUE,2469.5925,2479.6444,"A",2504.442825,2480.76945,2502.775525,4,0,0,0,0,0,0,0,0,0,0,0,5,5,1,10,10,8,1,4,9,5,0,14,9,4,2,4,2,0,0,0,0,0,5,9
"2312",67,33,2485.5925,2486.0925,TRUE,2469.5925,2479.6444,"A",2504.442825,2480.76945,2502.775525,0,0,0,0,0,2,0,0,0,0,0,2,0,5,2,2,3,5,3,6,13,5,0,13,18,6,3,11,1,0,0,0,0,0,4,12
"2313",67,34,2486.0925,2486.5925,TRUE,2469.5925,2479.6444,"A",2504.442825,2480.76945,2502.775525,3,0,0,0,0,3,5,2,0,0,0,1,1,9,1,6,7,7,1,7,10,5,0,11,12,7,5,7,0,0,0,0,0,1,1,10
"2314",67,35,2486.5925,2487.0925,TRUE,2469.5925,2479.6444,"A",2504.442825,2480.76945,2502.775525,2,0,0,0,0,3,0,3,0,1,0,0,1,6,3,8,5,8,1,10,16,5,0,13,11,11,4,10,0,0,0,0,0,0,4,10
"2315",67,36,2487.0925,2487.5925,TRUE,2469.5925,2479.6444,"A",2504.442825,2480.76945,2502.775525,1,0,0,0,0,4,1,0,0,0,0,1,2,7,2,2,3,4,0,11,10,11,0,8,13,8,2,4,0,0,0,0,0,0,2,7
"2316",67,37,2487.5925,2488.0925,TRUE,2469.5925,2479.6444,"A",2504.442825,2480.76945,2502.775525,2,0,0,0,1,3,2,3,0,3,0,0,1,3,3,9,29,5,2,17,13,6,0,18,11,4,3,13,4,0,0,2,0,2,6,15
"2317",67,38,2488.0925,2488.5925,TRUE,2469.5925,2479.6444,"A",2504.442825,2480.76945,2502.775525,1,0,1,0,0,2,9,2,0,4,0,0,2,3,2,7,9,4,2,19,9,4,0,9,4,6,8,4,2,0,0,0,0,1,3,5
"2318",67,39,2488.5925,2489.0925,TRUE,2469.5925,2479.6444,"A",2504.442825,2480.76945,2502.775525,1,0,0,0,0,0,0,2,0,4,0,0,2,3,1,4,9,5,2,10,10,14,0,11,14,6,4,5,0,1,0,0,0,0,4,5
"2319",67,40,2489.0925,2489.5925,TRUE,2469.5925,2479.6444,"A",2504.442825,2480.76945,2502.775525,0,0,0,0,1,7,1,4,0,5,1,0,1,12,2,11,25,7,3,18,20,1,0,21,4,11,10,9,1,0,0,1,0,0,4,14
"2320",67,41,2489.5925,2490.0925,TRUE,2469.5925,2479.6444,"A",2504.442825,2480.76945,2502.775525,1,0,0,0,0,4,1,3,0,6,0,1,2,3,1,2,10,7,2,18,12,3,0,13,5,5,5,5,0,0,0,0,0,1,3,3
"2321",67,42,2490.0925,2490.5925,TRUE,2469.5925,2479.6444,"A",2504.442825,2480.76945,2502.775525,2,0,0,0,0,2,1,1,0,3,0,0,3,8,2,6,5,13,1,19,11,14,6,12,13,2,6,7,1,0,0,0,0,0,3,6
"2322",67,43,2490.5925,2491.0925,TRUE,2469.5925,2479.6444,"A",2504.442825,2480.76945,2502.775525,0,0,0,0,1,5,1,2,0,5,0,1,2,11,4,12,14,8,2,16,13,0,0,14,12,7,6,11,1,0,0,1,0,0,6,8
"2323",67,44,2491.0925,2491.5925,TRUE,2469.5925,2479.6444,"A",2504.442825,2480.76945,2502.775525,1,0,0,0,0,2,4,2,0,5,0,1,0,4,0,7,20,7,0,16,18,8,5,13,6,7,3,12,3,0,0,1,0,0,3,12
"2324",67,45,2491.5925,2492.0925,TRUE,2469.5925,2479.6444,"A",2504.442825,2480.76945,2502.775525,1,1,1,0,2,3,0,0,0,2,1,1,2,3,1,6,22,8,1,14,10,6,0,13,21,5,2,5,4,1,0,0,0,0,6,13
"2325",67,46,2492.0925,2492.5925,TRUE,2469.5925,2479.6444,"A",2504.442825,2480.76945,2502.775525,1,0,0,0,0,4,0,2,0,2,0,0,6,15,0,8,10,9,0,6,12,8,0,14,4,4,4,3,1,0,0,0,0,0,5,8
"2326",67,47,2492.5925,2493.0925,TRUE,2469.5925,2479.6444,"A",2504.442825,2480.76945,2502.775525,2,0,0,0,0,1,2,1,0,6,0,1,2,7,4,4,0,4,1,7,13,3,3,13,30,3,4,5,4,0,0,0,0,1,3,5
"2327",67,48,2493.0925,2493.5925,TRUE,2469.5925,2479.6444,"A",2504.442825,2480.76945,2502.775525,1,0,0,0,0,1,2,3,0,6,1,1,1,9,2,3,0,12,1,16,11,1,0,7,26,5,3,10,0,0,0,0,0,0,3,4
"2328",67,49,2493.5925,2494.0925,TRUE,2469.5925,2479.6444,"A",2504.442825,2480.76945,2502.775525,3,0,1,0,0,1,1,1,0,5,0,0,0,3,4,3,0,8,4,9,16,4,0,10,32,11,4,6,3,0,0,0,0,0,6,11
"2329",67,50,2494.0925,2494.5925,TRUE,2469.5925,2479.6444,"A",2504.442825,2480.76945,2502.775525,2,1,1,0,4,7,1,7,0,5,0,0,1,1,5,6,2,7,1,7,9,7,0,22,19,13,6,15,1,2,0,0,0,0,2,10
"2330",67,51,2494.5925,2495.0925,TRUE,2469.5925,2479.6444,"A",2504.442825,2480.76945,2502.775525,3,1,0,0,2,2,3,4,0,4,0,0,4,1,2,3,0,13,0,15,11,1,0,11,11,12,5,7,2,0,0,1,0,0,6,12
"2331",67,52,2495.0925,2495.5925,TRUE,2469.5925,2479.6444,"A",2504.442825,2480.76945,2502.775525,1,0,0,0,0,4,1,0,0,7,0,0,2,7,3,5,0,16,2,5,8,6,6,11,21,2,3,7,0,0,0,0,0,1,5,10
"2332",67,53,2495.5925,2496.0925,TRUE,2469.5925,2479.6444,"A",2504.442825,2480.76945,2502.775525,1,0,1,0,0,0,0,0,0,4,0,0,2,18,2,8,2,8,0,4,9,9,0,12,15,5,4,5,0,0,0,0,0,0,4,4
"2333",67,54,2496.0925,2496.5925,TRUE,2469.5925,2479.6444,"A",2504.442825,2480.76945,2502.775525,1,0,0,0,0,1,0,1,0,3,0,0,2,10,2,11,4,7,2,4,20,12,0,6,16,8,3,8,1,1,0,0,0,2,5,5
"2334",67,55,2496.5925,2497.0925,TRUE,2469.5925,2479.6444,"A",2504.442825,2480.76945,2502.775525,0,1,0,0,0,3,1,2,0,2,0,0,1,13,1,6,9,8,2,12,12,7,0,14,19,7,1,3,2,0,0,0,0,1,3,6
"2335",67,56,2497.0925,2497.5925,TRUE,2469.5925,2479.6444,"A",2504.442825,2480.76945,2502.775525,0,0,1,0,3,3,2,3,0,1,0,0,4,3,2,4,17,7,0,11,18,7,0,20,16,5,7,11,2,0,0,1,0,2,13,13
"2336",67,57,2497.5925,2498.0925,TRUE,2469.5925,2479.6444,"A",2504.442825,2480.76945,2502.775525,0,0,1,0,0,2,0,1,0,2,0,0,3,9,3,3,19,5,0,14,13,11,1,9,18,10,3,6,0,0,0,0,0,1,7,14
"2337",67,58,2498.0925,2498.5925,TRUE,2469.5925,2479.6444,"A",2504.442825,2480.76945,2502.775525,1,0,1,1,2,1,2,3,0,1,0,0,2,7,3,6,15,4,1,15,20,4,8,14,13,6,5,13,0,1,0,0,0,0,4,9
"2338",67,59,2498.5925,2499.0925,TRUE,2469.5925,2479.6444,"A",2504.442825,2480.76945,2502.775525,1,0,0,1,1,0,1,1,0,5,0,0,0,4,1,11,22,10,0,11,13,1,0,11,15,9,0,4,2,0,0,0,0,2,5,11
"2339",67,60,2499.0925,2499.5925,TRUE,2469.5925,2479.6444,"A",2504.442825,2480.76945,2502.775525,3,0,1,0,1,5,2,0,0,2,0,0,4,2,3,4,12,3,0,9,15,7,0,18,12,6,6,6,1,0,0,1,0,0,1,6
"2340",67,61,2499.5925,2500.0925,TRUE,2469.5925,2479.6444,"A",2504.442825,2480.76945,2502.775525,0,0,0,0,0,1,1,0,0,1,0,1,4,3,2,2,4,11,0,5,14,10,0,9,14,11,1,4,0,0,0,0,0,0,3,6
"2341",67,62,2500.0925,2500.5925,TRUE,2469.5925,2479.6444,"A",2504.442825,2480.76945,2502.775525,1,0,1,0,3,3,0,2,0,3,0,0,1,12,1,5,13,12,2,14,12,3,0,14,23,13,6,9,3,1,0,0,0,0,5,10
"2342",67,63,2500.5925,2501.0925,TRUE,2469.5925,2479.6444,"A",2504.442825,2480.76945,2502.775525,2,0,0,0,0,7,5,0,0,0,1,0,1,1,0,3,3,6,0,6,12,3,0,21,7,9,12,8,0,0,0,1,0,0,4,14
"2343",67,64,2501.0925,2501.5925,TRUE,2469.5925,2479.6444,"A",2504.442825,2480.76945,2502.775525,3,0,0,0,0,1,0,1,0,4,1,0,1,3,1,5,2,4,1,6,13,1,0,10,12,8,4,7,2,0,0,0,0,1,6,5
"2344",67,65,2501.5925,2502.0925,TRUE,2469.5925,2479.6444,"A",2504.442825,2480.76945,2502.775525,0,1,1,0,0,2,0,3,0,2,0,1,1,2,4,7,3,6,1,7,7,3,0,12,28,12,3,4,0,0,0,0,0,0,4,7
"2345",67,66,2502.0925,2502.5925,TRUE,2469.5925,2479.6444,"A",2504.442825,2480.76945,2502.775525,1,0,0,0,1,4,3,4,0,3,0,0,1,2,4,4,3,7,1,0,4,5,0,13,11,5,3,8,0,0,0,0,0,3,4,13
"2346",67,67,2502.5925,2503.0925,TRUE,2469.5925,2479.6444,"A",2504.442825,2480.76945,2502.775525,1,0,1,0,0,2,1,3,0,3,1,0,0,12,7,4,1,8,0,6,17,6,0,21,36,10,2,5,1,0,0,2,3,1,7,7
"2347",67,68,2503.0925,2503.5925,TRUE,2469.5925,2479.6444,"A",2504.442825,2480.76945,2502.775525,0,0,4,0,1,1,0,3,0,6,0,1,3,0,6,3,0,9,3,3,1,12,0,19,5,6,6,8,0,1,0,1,2,2,11,18
"2348",67,69,2503.5925,2504.0925,TRUE,2469.5925,2479.6444,"A",2504.442825,2480.76945,2502.775525,0,1,0,0,0,2,2,1,0,2,0,2,6,7,4,1,0,5,1,10,21,5,0,14,6,6,9,15,2,1,1,1,0,4,20,7
"2349",67,70,2504.0925,2504.5925,TRUE,2469.5925,2479.6444,"A",2504.442825,2480.76945,2502.775525,1,0,1,0,1,7,0,1,0,1,0,1,2,2,2,1,0,3,2,1,4,1,0,7,0,6,3,5,1,2,0,0,0,0,6,3
"2350",68,1,2504.6823,2505.1823,TRUE,2504.6823,2514.7336,"B",2522.89025,2515.749425,2520.817025,2,1,0,0,0,12,2,0,0,3,0,1,2,2,2,10,6,6,5,17,22,5,0,19,13,5,7,8,1,4,0,0,2,4,9,9
"2351",68,2,2505.1823,2505.6823,TRUE,2504.6823,2514.7336,"B",2522.89025,2515.749425,2520.817025,2,0,0,0,0,11,1,1,0,7,0,0,1,0,5,30,0,6,4,18,15,5,0,17,16,7,2,9,0,1,0,0,0,3,4,5
"2352",68,3,2505.6823,2506.1823,TRUE,2504.6823,2514.7336,"B",2522.89025,2515.749425,2520.817025,5,2,0,0,0,6,2,0,0,5,0,1,2,3,5,29,0,6,0,10,16,5,0,16,4,5,5,13,2,0,0,0,0,2,6,8
"2353",68,4,2506.1823,2506.6823,TRUE,2504.6823,2514.7336,"B",2522.89025,2515.749425,2520.817025,4,0,2,0,0,6,2,3,1,3,2,4,1,4,2,33,0,3,0,7,11,1,0,6,4,3,3,12,0,3,3,2,5,4,9,17
"2354",68,5,2506.6823,2507.1823,TRUE,2504.6823,2514.7336,"B",2522.89025,2515.749425,2520.817025,3,4,1,0,0,1,5,1,0,4,0,1,0,6,1,30,0,7,0,5,6,3,0,11,6,2,1,6,0,2,0,0,2,1,5,5
"2355",68,6,2507.1823,2507.6823,TRUE,2504.6823,2514.7336,"B",2522.89025,2515.749425,2520.817025,3,1,2,0,1,2,3,2,0,2,3,0,0,2,2,30,2,1,0,0,0,1,0,7,7,4,4,12,0,0,0,0,2,3,8,4
"2356",68,7,2507.6823,2508.1823,TRUE,2504.6823,2514.7336,"B",2522.89025,2515.749425,2520.817025,4,1,0,0,0,0,3,0,0,2,0,1,0,4,1,34,0,1,2,2,5,2,0,13,9,3,3,8,1,1,0,0,0,0,2,2
"2357",68,8,2508.1823,2508.6823,TRUE,2504.6823,2514.7336,"B",2522.89025,2515.749425,2520.817025,0,0,0,0,0,1,9,1,1,2,0,0,0,4,2,37,1,3,1,1,4,12,0,13,8,2,7,17,1,0,0,0,1,2,9,15
"2358",68,9,2508.6823,2509.1823,TRUE,2504.6823,2514.7336,"B",2522.89025,2515.749425,2520.817025,3,0,1,0,0,3,8,3,0,2,0,0,0,4,4,27,2,5,0,1,11,0,0,17,8,3,6,16,1,0,0,0,0,0,7,8
"2359",68,10,2509.1823,2509.6823,TRUE,2504.6823,2514.7336,"B",2522.89025,2515.749425,2520.817025,3,1,0,0,0,2,8,4,0,1,0,0,0,3,4,31,1,6,1,7,13,5,0,13,8,3,5,10,0,4,0,1,0,2,5,13
"2360",68,11,2509.6823,2510.1823,TRUE,2504.6823,2514.7336,"B",2522.89025,2515.749425,2520.817025,2,0,0,0,0,3,0,0,0,0,0,0,0,3,1,11,0,3,1,22,16,1,0,15,6,6,3,0,1,3,0,0,0,0,4,5
"2361",68,12,2510.1823,2510.6823,TRUE,2504.6823,2514.7336,"B",2522.89025,2515.749425,2520.817025,1,1,1,0,0,2,1,2,0,1,0,0,2,9,1,27,1,9,1,15,13,5,0,5,11,5,10,8,1,1,0,0,0,1,3,0
"2362",68,13,2510.6823,2511.1823,TRUE,2504.6823,2514.7336,"B",2522.89025,2515.749425,2520.817025,0,0,0,0,0,1,5,4,0,1,0,0,1,5,6,24,0,6,0,18,11,2,0,15,9,3,12,12,0,3,0,1,0,0,7,11
"2363",68,14,2511.1823,2511.6823,TRUE,2504.6823,2514.7336,"B",2522.89025,2515.749425,2520.817025,1,1,0,0,0,1,2,1,0,1,0,1,0,0,5,6,2,5,3,24,15,7,0,9,16,10,0,3,1,2,0,0,0,2,7,14
"2364",68,15,2511.6823,2512.1823,TRUE,2504.6823,2514.7336,"B",2522.89025,2515.749425,2520.817025,3,6,2,0,0,3,3,1,0,5,0,2,2,0,3,7,20,3,0,17,15,5,0,11,11,7,5,4,0,1,0,0,0,2,0,8
"2365",68,16,2512.1823,2512.6823,TRUE,2504.6823,2514.7336,"B",2522.89025,2515.749425,2520.817025,2,1,1,0,0,7,5,3,0,1,0,0,0,1,3,3,23,5,0,21,21,5,2,24,10,4,11,4,1,0,0,0,0,0,5,13
"2366",68,17,2512.6823,2513.1823,TRUE,2504.6823,2514.7336,"B",2522.89025,2515.749425,2520.817025,2,0,0,0,0,5,1,1,0,2,1,1,0,2,0,3,13,0,1,29,12,1,5,17,16,5,5,7,0,0,0,0,0,1,2,7
"2367",68,18,2513.1823,2513.6823,TRUE,2504.6823,2514.7336,"B",2522.89025,2515.749425,2520.817025,5,4,0,0,0,8,2,5,2,3,4,1,1,5,1,1,11,6,0,20,4,1,0,11,18,4,5,16,0,0,0,0,0,1,4,9
"2368",68,19,2513.6823,2514.1823,TRUE,2504.6823,2514.7336,"B",2522.89025,2515.749425,2520.817025,3,2,0,0,0,0,5,1,0,0,0,0,1,6,2,5,16,6,0,16,12,3,0,11,19,4,5,12,2,0,0,0,0,0,3,3
"2369",68,20,2514.1823,2514.6823,TRUE,2504.6823,2514.7336,"B",2522.89025,2515.749425,2520.817025,0,2,1,0,1,0,1,0,0,1,0,0,0,4,2,6,23,5,0,17,19,0,0,13,12,5,3,6,1,2,0,0,0,3,5,12
"2370",68,21,2514.6823,2515.1823,TRUE,2504.6823,2514.7336,"B",2522.89025,2515.749425,2520.817025,0,0,0,0,0,1,0,1,0,0,0,0,0,3,2,4,12,8,3,15,10,6,0,13,26,7,3,8,1,0,0,1,0,1,4,12
"2371",68,22,2515.1823,2515.6823,TRUE,2504.6823,2514.7336,"B",2522.89025,2515.749425,2520.817025,0,0,0,0,4,8,2,1,0,2,0,2,1,1,3,0,0,10,1,15,9,7,0,11,5,15,7,8,0,0,0,0,0,0,10,9
"2372",68,23,2515.6823,2516.1823,TRUE,2504.6823,2514.7336,"B",2522.89025,2515.749425,2520.817025,0,0,0,0,6,6,4,1,0,3,0,1,0,2,4,4,0,14,1,5,7,5,0,11,10,3,6,8,1,0,0,5,0,3,13,14
"2373",68,24,2516.1823,2516.6823,TRUE,2504.6823,2514.7336,"B",2522.89025,2515.749425,2520.817025,0,1,0,1,0,3,0,5,0,0,0,1,2,6,4,5,1,11,3,25,30,17,0,22,25,14,5,10,3,0,0,6,9,1,14,14
"2374",68,25,2516.6823,2517.1823,TRUE,2504.6823,2514.7336,"B",2522.89025,2515.749425,2520.817025,2,0,0,2,0,2,0,4,0,0,0,0,1,3,3,6,2,9,4,9,16,10,0,15,28,14,8,6,0,0,0,1,0,2,4,19
"2375",68,26,2517.1823,2517.6823,TRUE,2504.6823,2514.7336,"B",2522.89025,2515.749425,2520.817025,1,0,1,0,0,2,0,1,0,1,0,0,3,2,5,3,2,5,2,3,6,20,0,9,3,9,4,10,0,0,0,0,0,0,9,8
